years_before_2023,co2_ppmv,temp_anomaly,ch4_ppb
324482,260.36,0.4349625546399117,590.0
324914,260.34,0.4427679684705168,612.0
325070,260.32,0.45057338230112187,617.0
325080,260.3,0.45837879613172694,621.5
325490,260.3666666666667,0.46618420996233206,626.0
325628,260.43333333333334,0.47398962379293713,644.0
325896,260.5,0.48179503762354225,638.5
326023,261.925,0.4896004514541473,633.0
326171,263.35,0.4974058652847524,635.0
326560,264.775,0.5052112791153576,611.0
326664,266.2,0.5130166929459626,622.5
326696,265.76,0.5208221067765677,634.0
327073,265.32,0.5286275206071728,639.0
327100,264.88,0.5542477880915911,644.0
327242,264.44,0.5798680555760095,654.0
327508,264.0,0.6054883230604279,648.0
327636,264.525,0.6311085905448462,642.0
327774,265.05,0.6567288580292646,662.0
328155,265.57500000000005,0.682349125513683,657.0
328159,266.1,0.7079693929981014,663.0
328815,268.1,0.7335896604825197,669.0
328843,270.1,0.7592099279669381,652.5
329252,270.7,0.7848301954513565,636.0
329399,271.3,0.8104504629357748,658.0
329487,271.9,0.8360707304201932,650.5
329800,272.7,0.8616909979046116,643.0
329943,273.5,0.8873112653890299,663.0
330073,274.3,0.9129315328734483,649.0
330126,275.1,0.8931285920764951,635.0
330315,273.4166666666667,0.8733256512795418,621.0
330454,271.73333333333335,0.8535227104825885,637.0
330828,270.05,0.8337197696856352,615.0
330973,268.3666666666667,0.813916828888682,637.0
331361,266.68333333333334,0.7941138880917287,636.0
331366,265.0,0.7743109472947755,642.5
331498,266.675,0.7545080064978222,649.0
331855,268.35,0.7347050657008689,673.0
332113,270.025,0.7149021249039156,721.0
332217,271.7,0.6950991841069624,723.5
332222,271.925,0.6752962433100091,726.0
332530,272.15,0.6554933025130558,738.0
332649,272.375,0.6356903617161026,776.0
332871,272.6,0.6158874209191494,787.0
332948,272.70000000000005,0.5960844801221961,798.0
333061,272.8,0.5762815393252427,797.0
333073,272.90000000000003,0.5564785985282895,698.0
333357,273.0,0.5236675156560722,599.0
333573,273.1,0.49085643278385493,594.5
333577,275.425,0.45804534991163764,590.0
333791,277.75,0.42523426703942035,604.0
333912,280.075,0.39242318416720307,607.0
334070,282.4,0.3596121012949858,619.0
334217,284.6333333333333,0.3268010184227685,631.0
334359,286.8666666666667,0.2939899355505512,652.0
334422,289.1,0.2611788526783339,628.3333333333334
334616,288.4,0.22836776980611662,604.6666666666666
334710,291.8,0.19555668693389933,581.0
334851,295.2,0.16274560406168204,597.0
335175,298.6,0.12993452118946475,583.5
335235,291.7666666666667,0.09712343831724746,570.0
335383,284.93333333333334,0.06431235544503017,566.0
335780,278.1,0.03150127257281288,551.5
335821,280.02500000000003,-0.001309810299404357,537.0
336019,281.95000000000005,-0.0341208931716217,531.0
336073,283.875,-0.06693197604383894,519.3333333333334
336450,285.8,-0.18588471902214776,507.6666666666667
336516,283.40000000000003,-0.3048374620004566,496.0
336725,281.0,-0.4237902049787654,504.0
336940,278.6,-0.5427429479570742,495.0
337260,275.90000000000003,-0.661695690935383,486.0
337487,273.2,-0.7806484339136919,486.0
337589,270.5,-0.8996011768920007,469.5
338174,263.1,-1.0185539198703095,453.0
338286,255.7,-1.1375066628486183,449.0
338638,251.1,-1.2564594058269272,445.0
338680,246.5,-1.375412148805236,445.0
339064,241.9,-1.4943648917835448,451.6666666666667
339073,241.325,-1.6133176347618536,458.3333333333333
339195,240.75,-1.6098652459685014,465.0
339470,240.175,-1.606412857175149,460.0
340056,239.6,-1.6029604683817968,454.5
340283,237.79999999999998,-1.5995080795884447,449.0
340599,236.0,-1.5960556907950922,439.0
340808,234.2,-1.59260330200174,417.0
341564,238.17499999999998,-1.5891509132083879,395.0
341913,242.14999999999998,-1.5856985244150354,394.0
342073,246.125,-1.5822461356216833,386.0
342864,250.1,-1.5856897289104905,378.0
342909,233.63333333333333,-1.5891333221992976,370.0
343494,217.16666666666666,-1.5925769154881049,366.0
343996,200.7,-1.5960205087769122,370.5
344184,202.2,-1.5994641020657194,375.0
344556,203.7,-1.6029076953545265,368.0
345073,205.2,-1.6063512886433338,371.0
345424,205.06666666666666,-1.6219961303088812,374.0
345752,204.93333333333334,-1.6376409719744287,389.0
346393,204.8,-1.6532858136399762,390.0
346681,207.16666666666669,-1.6689306553055236,391.0
347277,209.53333333333333,-1.6845754969710711,417.0
347617,211.9,-1.7002203386366186,410.0
347925,213.58,-1.715865180302166,403.0
348073,215.26000000000002,-1.7315100219677135,412.0
348246,216.94,-1.7739201738972,421.0
349119,218.62,-1.816330325826686,459.0
349212,220.3,-1.8587404777561725,433.0
349419,220.43333333333334,-1.9011506296856586,407.0
350242,220.56666666666666,-1.943560781615145,392.0
350529,220.7,-1.9859709335446314,402.0
351073,220.83333333333334,-2.0283810854741176,408.0
351499,220.96666666666667,-2.0208616145795384,414.0
351749,221.1,-2.0133421436849597,408.5
351832,219.46666666666667,-2.005822672790381,403.0
352719,217.83333333333331,-1.9983032018958018,397.0
353247,216.2,-1.9907837310012229,401.0
353295,214.5,-1.983264260106644,405.0
353917,212.8,-1.975744789212065,395.0
354073,211.1,-1.968225318317486,398.6666666666667
354485,209.4,-1.9989298174495906,402.3333333333333
354609,209.33333333333334,-2.0296343165816952,406.0
355278,209.26666666666665,-2.0603388157138,403.0
355890,209.2,-2.0910433148459044,403.5
355915,206.88571428571427,-2.121747813978009,404.0
356577,204.57142857142856,-2.1524523131101136,420.0
357073,202.25714285714284,-2.1831568122422182,427.5
357267,199.94285714285715,-2.173892083614,435.0
357930,197.62857142857143,-2.1646273549857815,431.0
358647,195.31428571428572,-2.1553626263575634,417.0
359083,193.0,-2.146097897729345,417.5
359275,191.62,-2.1368331691011266,418.0
359936,190.24,-2.127568440472908,456.0
360073,188.85999999999999,-2.11830371184469,435.5
360586,187.48,-2.1354876162102596,415.0
360756,186.1,-2.152671520575829,417.5
361295,186.025,-2.1698554249413986,420.0
361915,185.95,-2.1870393293069683,466.0
362514,185.875,-2.204223233672538,433.0
362640,185.8,-2.2214071380381073,451.0
363073,188.36666666666667,-2.238591042403677,469.0
363116,190.93333333333334,-2.2327514553269885,487.0
363722,193.5,-2.2269118682503004,413.0
364342,196.06666666666666,-2.221072281173612,449.0
365015,198.63333333333333,-2.215232694096924,416.0
365263,201.2,-2.2093931070202353,438.0
365650,202.04999999999998,-2.203553519943547,460.0
366073,202.9,-2.1977139328668587,438.0
366279,203.75,-2.2166827914853315,416.0
366923,204.6,-2.2356516501038044,403.0
367504,205.45000000000002,-2.2546205087222773,460.0
368138,206.3,-2.2735893673407497,441.0
368147,205.75,-2.2925582259592225,422.0
368811,205.20000000000002,-2.3115270845776954,422.0
369073,204.65,-2.3304959431961683,433.0
369397,204.10000000000002,-2.3912569072853462,444.0
369990,203.55,-2.452017871374524,518.0
370570,203.0,-2.512778835463702,508.0
371207,202.45000000000002,-2.5735397995528797,491.0
371458,201.9,-2.6343007636420577,496.5
371836,201.5,-2.6950617277312356,502.0
372073,201.1,-2.7558226918204136,512.5
372401,200.70000000000002,-2.700721790813292,523.0
372966,200.3,-2.6456208898061697,540.0
373530,199.9,-2.590519988799048,495.5
373540,202.86,-2.5354190877919263,451.0
374165,205.82,-2.4803181867848045,445.0
374858,208.78,-2.4252172857776824,426.0
375073,211.73999999999998,-2.3701163847705606,426.0
375277,214.7,-2.2650193614046383,426.0
375524,217.17499999999998,-2.1599223380387165,426.0
376179,219.64999999999998,-2.054825314672794,433.0
376779,222.125,-1.9497282913068723,445.0
377107,224.6,-1.84463126794095,443.5
377403,226.26666666666665,-1.739534244575028,442.0
378073,227.93333333333334,-1.6344372212091058,459.3333333333333
378833,229.6,-1.6770029212170956,476.6666666666667
379192,229.3111111111111,-1.7195686212250856,494.0
379780,229.0222222222222,-1.7621343212330753,485.0
380329,228.73333333333332,-1.804700021241065,548.0
380936,228.44444444444443,-1.847265721249055,544.0
381073,228.15555555555557,-1.8898314212570448,546.0
381496,227.86666666666667,-1.8370376642903943,548.0
382028,227.57777777777778,-1.7842439073237437,601.0
382620,227.2888888888889,-1.7314501503570932,587.0
383004,227.0,-1.6786563933904426,534.5
383198,229.6,-1.625862636423792,482.0
383786,232.2,-1.5730688794571415,536.0
384073,234.8,-1.520275122490491,548.5
384364,237.4,-1.5327207546520674,561.0
384630,240.0,-1.5451663868136438,557.0
384930,239.775,-1.5576120189752203,553.0
385525,239.55,-1.5700576511367967,577.0
386103,239.325,-1.5825032832983732,594.0
386356,239.1,-1.5949489154599497,615.5
386688,240.64,-1.6073945476215261,637.0
387073,242.18,-1.6198401797831026,584.0
387251,243.72,-1.5945701098020364,531.0
387841,245.26000000000002,-1.5693000398209704,463.0
387897,246.8,-1.5440299698399045,457.5
388495,246.46666666666667,-1.5187598998588383,452.0
389188,246.13333333333335,-1.4934898298777721,472.0
389483,245.8,-1.4682197598967062,520.0
389844,247.55714285714288,-1.4429496899156402,568.0
390073,249.31428571428572,-1.417679619934574,546.5
390463,251.07142857142858,-1.4220472417758732,525.0
391048,252.82857142857145,-1.4264148636171723,506.0
391605,254.58571428571432,-1.4307824854584712,488.0
392218,256.34285714285716,-1.4351501072997703,489.0
392360,258.1,-1.4395177291410695,493.5
392739,258.8,-1.4438853509823684,498.0
393050,259.5,-1.4482529728236675,493.6666666666667
393073,263.025,-1.4526205946649666,489.3333333333333
393266,266.55,-1.3490698954274665,485.0
393772,270.07500000000005,-1.2455191961899663,562.0
394076,273.6,-1.1419684969524662,556.0
394269,269.3,-1.038417797714966,550.0
394750,265.0,-0.9348670984774657,594.0
394979,260.7,-0.8313163992399656,589.5
395201,262.26,-0.7277657000024654,585.0
395627,263.82,-0.6242150007649653,603.0
396073,265.38,-0.5206643015274651,598.5
396130,266.94,-0.49011763612146164,594.0
396597,268.5,-0.4595709707154582,602.0
396987,270.06,-0.42902430530945473,590.0
397412,271.62,-0.3984776399034513,605.0
397834,273.18,-0.3679309744974478,600.0
398248,274.74,-0.33738430909144435,612.0
398348,276.3,-0.3068376436854409,610.0
398668,276.43333333333334,-0.2762909782794375,608.0
399073,276.56666666666666,-0.245744312873434,600.5
399093,276.70000000000005,-0.21101360407743913,593.0
399488,276.83333333333337,-0.17628289528144422,580.0
399881,276.9666666666667,-0.14155218648544932,607.0
399999,277.1,-0.10682147768945444,607.0
400277,279.1333333333333,-0.07209076889345956,607.0
400665,281.1666666666667,-0.03736006009746465,662.0
400783,283.2,-0.00262935130146974,645.0
401052,283.18333333333334,0.03210135749452514,628.0
401409,283.1666666666667,0.06683206629052002,627.0
401782,283.15,0.1015627750865149,633.0
402073,283.1333333333333,0.13629348388250984,639.5
402163,283.1166666666667,0.18180326009762093,646.0
402213,283.1,0.22731303631273203,644.0
402528,280.6333333333333,0.27282281252784313,642.0
402889,278.1666666666667,0.3183325887429542,640.0
402932,275.7,0.3638423649580653,646.5
403252,275.86,0.4093521411731765,653.0
403625,276.02,0.4548619173882876,681.0
403974,276.18,0.5003716936033986,664.0
404327,276.34,0.5458814698185097,674.0
404386,276.5,0.5913912460336208,667.5
404738,277.5,0.636901022248732,661.0
405073,278.5,0.6824107984638431,662.0
405082,279.5,0.7008780023963845,663.0
405135,280.5,0.719345206328926,661.0
405441,280.32,0.7378124102614675,659.0
405801,280.14,0.7562796141940089,700.0
406142,279.96000000000004,0.7747468181265503,708.0
406526,279.78000000000003,0.7932140220590918,672.0
406615,279.6,0.8116812259916333,681.5
406896,281.6,0.8301484299241747,691.0
407245,283.6,0.8486156338567161,736.0
407355,285.6,0.8670828377892575,723.0
407617,285.4166666666667,0.885550041721799,710.0
407982,285.23333333333335,0.9040172456543405,681.0
408073,285.05,0.9224844495868819,688.0
408383,284.8666666666667,0.9028055937959651,695.0
408763,284.68333333333334,0.8831267380050483,711.0
408891,284.5,0.8634478822141315,712.5
409138,281.4,0.8437690264232146,714.0
409547,278.3,0.8240901706322978,699.0
409671,275.2,0.804411314841381,704.5
409943,277.6666666666667,0.7847324590504642,710.0
410380,280.1333333333333,0.7650536032595473,713.0
410526,282.6,0.7453747474686305,707.0
410812,282.82500000000005,0.7256958916777136,701.0
411073,283.05,0.7060170358867969,697.5
411244,283.275,0.720444585870521,694.0
411420,283.5,0.734872135854245,697.0
411684,281.78,0.7492996858379691,700.0
412135,280.06,0.7637272358216932,712.0
412655,278.34,0.7781547858054173,659.0
413140,276.62,0.7925823357891414,656.0
413331,274.9,0.8070098857728655,673.0
413634,272.4,0.8214374357565896,690.0
414073,269.9,0.8358649857403136,693.0
414105,267.4,0.807467665848798,696.0
414283,264.9,0.7790703459572825,686.5
414649,267.1333333333333,0.7506730260657669,677.0
415155,269.3666666666667,0.7222757061742513,638.0
415252,271.6,0.6938783862827358,638.5
415641,273.2,0.6654810663912202,639.0
415858,274.8,0.6370837464997046,620.0
416018,276.4,0.6086864266081891,621.5
416110,274.8333333333333,0.5802891067166736,623.0
416333,273.26666666666665,0.5518917868251579,630.0
416498,271.7,0.5234944669336423,631.5
416644,272.03999999999996,0.49509714704212676,633.0
417073,272.38,0.4666998271506112,633.5
417155,272.71999999999997,0.46517574000929307,634.0
417330,273.06,0.4636516528679749,671.0
417513,273.4,0.4621275657266567,659.0
417641,272.8666666666667,0.46060347858533857,647.0
417836,272.3333333333333,0.45907939144402043,668.0
418029,271.8,0.45755530430270225,651.5
418178,272.73333333333335,0.45603121716138406,635.0
418389,273.6666666666667,0.45450713002006593,658.0
418578,274.6,0.4529830428787478,659.0
418695,274.375,0.4514589557374296,660.0
418963,274.15,0.4499348685961114,655.0
419439,273.925,0.4484107814547933,665.0
419648,273.7,0.44688669431347516,676.0
419748,273.075,0.445362607172157,687.0
419949,272.45,0.4438385200308388,674.0
420073,271.825,0.44231443288952066,681.0
420206,271.2,0.4009412268174341,688.0
420314,272.06666666666666,0.35956802074534755,695.0
420519,272.93333333333334,0.31819481467326105,678.0
420774,273.8,0.27682160860117444,688.5
420815,272.5,0.2354484025290879,699.0
421429,271.20000000000005,0.1940751964570014,703.0
421638,269.90000000000003,0.15270199038491483,684.0
421985,268.6,0.11132878431282828,686.5
422054,267.8666666666667,0.06995557824074172,689.0
422230,267.1333333333333,0.028582372168655168,672.0
422605,266.4,-0.012790833903431387,680.5
422619,267.45,-0.054164039975517886,689.0
423073,268.5,-0.0955372460476045,674.5
423092,269.55,-0.10953506417249777,660.0
423298,270.6,-0.12353288229739104,654.5
423424,270.02000000000004,-0.13753070042228432,649.0
423899,269.44,-0.15152851854717758,622.0
424289,268.86,-0.16552633667207084,598.0
424481,268.28,-0.17952415479696412,604.0
424580,267.7,-0.1935219729218574,611.0
424789,267.85,-0.20751979104675067,618.0
424957,268.0,-0.22151760917164393,605.0
425040,268.15,-0.2355154272965372,584.0
425205,268.3,-0.2495132454214305,541.0
425247,268.925,-0.26351106354632375,498.0
425302,269.55,-0.277508881671217,503.0
425686,270.175,-0.2915066997961103,508.0
425813,270.8,-0.3055045179210036,491.0
426073,270.53333333333336,-0.31950233604589684,474.0
426100,270.26666666666665,-0.3660591157655584,457.0
426310,270.0,-0.41261589548522,460.0
426470,268.46666666666664,-0.4591726752048816,463.0
426686,266.93333333333334,-0.5057294549245431,459.0
426694,265.4,-0.5522862346442047,462.0
427155,260.35,-0.5988430143638663,465.0
427227,255.3,-0.6453997940835279,438.5
427458,254.23333333333335,-0.6919565738031894,412.0
427924,253.16666666666666,-0.738513353522851,418.0
428014,252.1,-0.7850701332425125,445.0
428852,250.14999999999998,-0.8316269129621742,472.0
428913,248.2,-0.8781836926818357,450.0
429073,246.29999999999998,-0.9247404724014973,428.0
429206,244.4,-1.00583801684491,406.0
429251,242.5,-1.0869355612883225,394.0
429862,236.8,-1.168033105731735,382.0
430106,231.1,-1.2491306501751476,380.0
430871,225.39999999999998,-1.3302281946185603,385.0
431096,219.7,-1.4113257390619727,389.5
431267,221.575,-1.4924232835053854,394.0
431987,223.45,-1.573520827948798,389.0
432073,225.325,-1.6546183723922105,390.0
432252,227.2,-1.7587942280312379,391.0
433143,219.35,-1.8629700836702652,392.0
433923,211.5,-1.9671459393092925,386.5
434175,209.55,-2.07132179494832,381.0
434452,207.6,-2.175497650587347,381.0
435073,208.33333333333334,-2.2796735062263744,381.0
435388,209.06666666666666,-2.3304020131581944,381.0
436012,209.8,-2.3811305200900144,383.0
436536,208.65,-2.431859027021834,385.0
437558,207.5,-2.482587533953654,390.0
437731,205.7,-2.533316040885474,395.0
438073,203.9,-2.5840445478172938,393.5
438504,202.10000000000002,-2.5135171326668195,392.0
439136,200.3,-2.4429897175163457,398.5
440169,201.0,-2.3724623023658715,405.0
440732,201.7,-2.3019348872153973,402.5
440743,201.6,-2.2314074720649235,400.0
441073,201.5,-2.1608800569144493,419.0
441949,201.4,-2.0811372883264343,438.0
442303,201.3,-2.0013945197384198,438.5
443140,201.53333333333333,-1.9216517511504048,439.0
443606,201.76666666666668,-1.84190898256239,439.0
443917,202.0,-1.7621662139743752,456.3333333333333
444073,201.42,-1.6824234453863602,473.6666666666667
444259,200.84,-1.6616826442959902,491.0
444655,200.26,-1.6409418432056202,427.0
445296,199.68,-1.6202010421152502,409.0
445404,199.1,-1.5994602410248802,430.5
445835,199.5,-1.5787194399345101,452.0
446652,199.9,-1.5579786388441401,474.0
447004,200.29999999999998,-1.53723783775377,506.0
447073,200.7,-1.5164970366634,479.6666666666667
447292,201.1,-1.5512793806493455,453.3333333333333
447687,202.3,-1.5860617246352908,427.0
448532,203.5,-1.6208440686212362,408.0
448761,205.8,-1.6556264126071816,389.0
449644,208.1,-1.690408756593127,385.0
449985,205.96666666666667,-1.7251911005790723,381.0
450073,203.83333333333331,-1.7599734445650177,382.0
450715,201.7,-1.7141220420507137,383.0
451174,201.45,-1.6682706395364097,384.0
451820,201.2,-1.6224192370221058,393.5
452272,203.05,-1.5765678345078018,403.0
452808,204.9,-1.5307164319934978,410.6666666666667
453073,203.9,-1.4848650294791939,418.3333333333333
453497,202.9,-1.5287489827459178,426.0
453848,201.9,-1.5726329360126419,456.0
453965,200.73333333333335,-1.6165168892793658,486.0
454759,199.56666666666666,-1.6604008425460897,468.0
454937,198.4,-1.7042847958128136,451.0
455313,196.70000000000002,-1.7481687490795377,434.0
456073,195.0,-1.7920527023462616,426.6666666666667
456074,193.3,-1.8758922934423978,419.3333333333333
456084,192.9,-1.959731884538534,412.0
457187,192.5,-2.0435714756346703,410.0
457497,195.8,-2.127411066730807,408.0
457818,199.1,-2.2112506578269433,405.5
458281,204.3,-2.2950902489230796,403.0
458867,203.3,-2.378929840019216,400.5
458964,204.96666666666667,-2.462769431115352,398.0
459073,206.63333333333335,-2.5466090222114883,401.6666666666667
459284,208.3,-2.5259134425496788,405.3333333333333
460233,205.35000000000002,-2.5052178628878687,409.0
460325,202.4,-2.484522283226059,416.5
460790,198.95,-2.463826703564249,424.0
461359,195.5,-2.4431311239024396,472.5
461620,194.3,-2.4224355442406296,521.0
462073,193.1,-2.40173996457882,492.0
462163,191.89999999999998,-2.390807310359226,463.0
462487,190.7,-2.379874656139632,477.0
462920,192.55,-2.368942001920038,491.0
463599,194.4,-2.3580093477004436,469.5
464323,197.15,-2.3470766934808496,448.0
464672,199.9,-2.3361440392612556,446.8
465073,202.55,-2.3252113850416616,445.6
465338,205.2,-2.3723834893440445,444.4
465674,210.0,-2.419555593646428,443.2
465742,209.05,-2.466727697948811,442.0
466705,208.1,-2.513899802251194,466.5
467143,206.86666666666667,-2.5610719065535767,491.0
467750,205.63333333333333,-2.6082440108559597,491.0
467779,204.4,-2.655416115158343,470.6666666666667
468073,204.06666666666666,-2.702588219460726,450.3333333333333
468453,203.73333333333335,-2.6628061758189903,430.0
468950,203.4,-2.623024132177255,436.5
469496,204.45,-2.583242088535519,443.0
470113,205.5,-2.543460044893784,462.5
470546,206.0,-2.503678001252048,482.0
470798,206.5,-2.4638959576103128,482.0
471073,211.0,-2.424113913968577,482.0
471273,215.5,-2.4486713264604436,482.0
471685,217.1,-2.4732287389523107,482.0
471897,218.7,-2.4977861514441773,468.0
472336,229.2,-2.5223435639360443,454.0
472699,230.95,-2.546900976427911,440.0
472936,232.7,-2.5714583889197775,445.3333333333333
473290,243.7,-2.5960158014116446,450.6666666666667
473747,243.8,-2.620573213903511,456.0
473873,243.9,-2.645130626395378,460.75
474073,244.75,-2.669688038887245,465.5
474165,245.6,-2.554941547407165,470.25
474805,243.39999999999998,-2.4401950559270844,475.0
475047,241.2,-2.3254485644470044,489.5
475857,237.14999999999998,-2.2107020729669244,504.0
475998,233.1,-2.0959555814868445,510.5
476845,232.95,-1.9812090900067643,517.0
477022,232.8,-1.866462598526684,520.6666666666666
477073,234.06666666666666,-1.751716107046604,524.3333333333334
477748,235.33333333333334,-1.763003991439974,528.0
478014,236.6,-1.774291875833344,512.0
478775,237.85,-1.7855797602267138,496.0
478965,239.1,-1.7968676446200837,507.6666666666667
479475,236.5,-1.8081555290134537,519.3333333333334
479783,233.9,-1.8194434134068236,531.0
479848,231.3,-1.8307312978001935,522.0
480073,227.8,-1.8420191821935634,513.0
480158,224.3,-1.755008278262786,504.0
480401,220.8,-1.6679973743320085,498.0
480710,219.8,-1.580986470401231,492.0
480799,218.8,-1.4939755664704537,498.0
481625,221.3,-1.4069646625396763,504.0
481735,223.8,-1.3199537586088987,505.5
482481,223.60000000000002,-1.2329428546781214,507.0
482653,223.4,-1.145931950747344,510.0
483073,224.70000000000002,-1.0589210468165664,513.0
483350,226.0,-1.088072117161572,516.0
483468,227.3,-1.1172231875065775,530.0
484179,229.35000000000002,-1.1463742578515828,544.0
484252,231.4,-1.1755253281965883,543.5
484993,231.4,-1.2046763985415938,543.0
485009,231.4,-1.2338274688865993,551.6666666666666
485740,231.2,-1.2629785392316046,560.3333333333334
485790,231.79999999999998,-1.2921296095766102,569.0
486073,232.4,-1.3212806799216157,573.6666666666666
486471,233.0,-1.2207727643074726,578.3333333333334
486528,232.95,-1.1202648486933295,583.0
487202,232.9,-1.0197569330791865,583.0
487293,232.10000000000002,-0.9192490174650434,583.0
487921,231.3,-0.8187411018509002,599.0
488006,234.2,-0.7182331862367571,615.0
488638,237.1,-0.6177252706226141,619.5
488716,238.73333333333332,-0.517217355008471,624.0
489073,240.36666666666667,-0.4167094393943279,612.0
489375,242.0,-0.3911585325138806,600.0
489457,241.45,-0.36560762563343324,588.0
489792,240.9,-0.34005671875298593,578.0
490099,252.8,-0.31450581187253857,568.0
490188,251.05,-0.28895490499209125,558.0
490567,249.3,-0.26340399811164394,566.6666666666666
490806,242.6,-0.23785309123119658,575.3333333333334
490903,242.95,-0.21230218435074924,584.0
491524,243.3,-0.1867512774703019,559.0
491679,244.43333333333334,-0.1612003705898546,534.0
492073,245.56666666666666,-0.13564946370940723,523.0
492227,246.7,-0.09323330764286598,512.0
492461,245.2,-0.05081715157632474,501.0
492936,243.7,-0.008400995509783515,500.5
493235,241.7,0.03401516055675774,500.0
493666,239.7,0.076431316623299,508.5
494016,239.39999999999998,0.1188474726898402,517.0
494373,239.1,0.16126362875638145,506.5
494811,238.83333333333334,0.2036797848229227,496.0
495073,238.56666666666666,0.24609594088946396,502.0
495097,238.3,0.22022645953570574,508.0
495586,238.4,0.1943569781819475,514.0
495798,238.5,0.16848749682818928,518.0
496345,238.05,0.14261801547443104,522.0
496517,237.6,0.11674853412067282,519.0
497083,237.0,0.0908790527669146,516.0
497260,236.4,0.06500957141315636,511.0
497846,236.45,0.03914009005939814,506.0
498038,236.5,0.013270608705639925,507.0
498073,235.26666666666668,-0.01259887264811832,508.0
498600,234.03333333333333,0.017492997829494913,509.0
498810,232.8,0.04758486830710815,504.0
499349,231.7,0.07767673878472138,499.0
499599,230.6,0.10776860926233461,497.5
500091,230.7,0.13786047973994786,496.0
500377,230.8,0.16795235021756108,504.0
500850,229.93333333333334,0.1980442206951743,512.0
501073,229.06666666666666,0.22813609117278755,515.3333333333334
501156,228.2,0.204153574080701,518.6666666666666
501644,229.5,0.18017105698861446,522.0
501934,230.8,0.15618853989652792,519.5
502322,231.0,0.13220602280444138,517.0
502710,231.2,0.10822350571235484,516.0
503111,231.6,0.0842409886202683,515.0
503491,232.0,0.060258471528181756,532.0
503878,232.06666666666666,0.036275954436095215,549.0
504073,232.13333333333333,0.012293437344008673,554.6666666666666
504250,232.2,0.03549298447713781,560.3333333333334
504553,233.14999999999998,0.05869253161026693,566.0
504984,234.1,0.08189207874339606,545.0
505228,234.0,0.1050916258765252,524.0
505757,233.9,0.1282911730096543,551.5
506022,234.7,0.15149072014278345,579.0
506556,235.5,0.17469026727591258,590.0
506765,235.66666666666666,0.19788981440904171,601.0
507073,235.83333333333334,0.22108936154217085,591.6666666666666
507385,236.0,0.16083051617073005,582.3333333333334
507473,236.73333333333332,0.10057167079928923,573.0
508188,237.46666666666667,0.04031282542784842,582.0
508190,238.2,-0.01994601994359238,569.5
508980,237.6,-0.08020486531503318,557.0
509013,237.0,-0.140463710686474,545.0
509738,238.65,-0.20072255605791478,533.0
509857,240.3,-0.2609814014293556,528.6666666666666
510073,238.0,-0.32124024680079644,524.3333333333334
510515,235.70000000000002,-0.2810265379850836,520.0
510725,233.4,-0.2408128291693708,507.5
511263,234.9,-0.20059912035365798,495.0
511585,236.4,-0.16038541153794517,491.0
511999,235.8,-0.12017170272223235,487.0
512436,235.2,-0.07995799390651953,486.5
512740,237.46666666666667,-0.03974428509080674,486.0
513073,239.73333333333332,0.00046942372490610396,486.6666666666667
513277,242.0,-0.02966298936541385,487.3333333333333
513470,240.1,-0.0597954024557338,488.0
514106,238.2,-0.08992781554605375,492.0
514191,238.53333333333333,-0.12006022863637371,496.0
514878,238.86666666666665,-0.15019264172669367,507.0
514920,239.2,-0.1803250548170136,513.0
515568,240.35,-0.21045746790733358,519.0
515723,241.5,-0.24058988099765352,501.0
515831,241.8,-0.2707222940879735,483.0
516073,242.1,-0.30085470717829343,480.0
516202,242.4,-0.29224674587802496,477.0
516477,242.7,-0.2836387845777565,501.0
516493,243.0,-0.275030823277488,504.5
516845,245.1,-0.26642286197721954,508.0
517227,247.2,-0.2578149006769511,507.5
517490,246.7,-0.24920693937668262,507.0
517949,246.2,-0.24059897807641414,509.5
518118,245.85,-0.2319910167761457,512.0
518673,245.5,-0.22338305547587722,505.5
518745,245.43333333333334,-0.21477509417560875,499.0
519073,245.36666666666667,-0.20616713287534028,505.25
519402,245.3,-0.19944011904507997,511.5
520146,247.7,-0.19271310521481966,517.75
520670,246.6,-0.18598609138455935,524.0
520894,245.5,-0.17925907755429904,523.0
521334,244.5,-0.17253206372403873,522.0
521647,243.5,-0.16580504989377842,528.5
521978,243.18,-0.1590780360635181,535.0
522073,242.86,-0.1523510222332578,525.5
522663,242.54,-0.1429448562881462,516.0
523390,242.22,-0.13353869034303464,534.0
523874,241.9,-0.12413252439792305,526.0
524151,239.35000000000002,-0.11472635845281148,518.0
524643,236.8,-0.10532019250769989,526.0
524896,236.46666666666667,-0.09591402656258831,534.0
525073,236.13333333333335,-0.08650786061747673,535.3333333333334
525410,235.8,-0.07329338111287426,536.6666666666666
525658,234.75,-0.06007890160827177,538.0
526179,233.7,-0.04686442210366929,539.5
526387,232.0,-0.03364994259906681,541.0
526968,230.3,-0.02043546309446434,535.0
527163,229.05,-0.007220983589861854,529.0
527771,227.8,0.005993495914740632,523.5
527951,227.025,0.019207975419343104,518.0
528073,226.25,0.032422454923945576,519.0
528267,225.475,-0.013544006080394175,520.0
528589,224.7,-0.059510467084733926,492.0
528774,223.7,-0.10547692808907366,464.0
529476,222.7,-0.15144338909341343,452.5
529647,221.95,-0.1974098500977532,441.0
530363,221.2,-0.2433763111020929,445.5
530642,220.9,-0.28934277210643267,450.0
531073,220.6,-0.33530923311077243,440.0
531274,220.3,-0.48400322153876313,430.0
531703,220.5,-0.6326972099667538,420.0
532151,220.7,-0.7813911983947446,420.6666666666667
